"nrhus";"nuvirdi";"teg_eign";"ibm2";"matssvaedi";"gaedi"
11784;51597;"ibudareign";117,3;"Kopavogur";3,878
11785;43800,9;"ibudareign";94,6;"Hlidar";3,787
11786;49761,4;"ibudareign";89,4;"Fossvogur";4,722
11787;41935,4;"ibudareign";90,6;"Kopavogur";3,65
11788;60310,9;"Parhus";145,6;"Kopavogur";3,725
11789;31343;"ibudareign";76,1;"Gerdin";3,843
11790;41466,1;"ibudareign";90,7;"Kopavogur";3,791
11791;35063,6;"ibudareign";101,7;"Arbaer";3,132
11792;61670,7;"einbylishus";158,3;"Hafnarfjordur";3,795
11793;47283,6;"ibudareign";88,4;"Kopavogur";3,859
11795;41537,6;"ibudareign";127,3;"Kopavogur";3,097
11796;45319,3;"ibudareign";98,2;"LaugarneshverfiVogar";4,484
11797;46745,4;"ibudareign";151,4;"Kopavogur";2,79
11798;42716,7;"ibudareign";66,9;"Midbaer";3,749
11799;49602,8;"ibudareign";123,6;"Grafarvogur";3,803
11800;73659,3;"Parhus";162,9;"Grafarvogur";3,552
11801;20781,8;"ibudareign";48,6;"Hafnarfjordur";3,699
11802;36766,6;"ibudareign";99,1;"Breidholt";2,949
11803;57993;"ibudareign";150,8;"Mosfellsbaer";3,216
11804;34440,9;"ibudareign";64,4;"Midbaer";3,693
11805;26239,2;"ibudareign";67,2;"Hafnarfjordur";3,933
11806;80080;"einbylishus";188,5;"Kopavogur";3,976
11807;37505;"ibudareign";73,1;"Kopavogur";3,869
11808;42621,8;"ibudareign";85,6;"Gardabaer";4,842
11809;36639,2;"ibudareign";101,7;"Grafarholt";3,269
11810;47970;"ibudareign";114;"Kopavogur";4,069
11811;46356,7;"ibudareign";110,4;"Kopavogur";3,93
11812;30535,7;"ibudareign";73,6;"Kopavogur";3,868
11813;40272,7;"einbylishus";68,4;"Midbaer";3,575
11814;35100;"ibudareign";90,7;"Grafarvogur";3,833
11815;45717,1;"ibudareign";106,1;"Gardabaer";4,184
11816;31106,4;"ibudareign";76,7;"Hafnarfjordur";3,767
11817;20389,2;"ibudareign";47,6;"LaugarneshverfiVogar";3,463
11818;76953,5;"einbylishus";175;"Grafarvogur";3,733
11819;24700;"ibudareign";47,9;"LaugarneshverfiVogar";3,792
11820;30434,3;"ibudareign";71,2;"Arbaer";3,796
11821;31194,8;"ibudareign";78,9;"Kopavogur";3,596
11822;31125,9;"ibudareign";57,1;"Midbaer";3,524
11823;37096,8;"ibudareign";89,7;"Hafnarfjordur";3,585
11824;29382,6;"ibudareign";68,6;"Breidholt";3,099
11825;44879,9;"einbylishus";92,3;"Gardabaer";4,558
11826;27903,2;"ibudareign";63,5;"Hafnarfjordur";3,472
11827;69440,8;"ibudareign";120,4;"Kopavogur";3,711
11828;70266,3;"ibudareign";130;"Kopavogur";4,014
11829;41340;"ibudareign";74,2;"Kopavogur";3,978
11831;44345,6;"radhus";131,4;"Mosfellsbaer";3,075
11832;32366,1;"ibudareign";74,4;"Kopavogur";3,666
11833;33764,9;"ibudareign";115,3;"Arbaer";2,659
11834;37757,2;"ibudareign";84,9;"Hafnarfjordur";3,868
11835;58407,7;"einbylishus";153,5;"Hafnarfjordur";3,16
11836;40901,9;"ibudareign";65,4;"Gerdin";4,059
11837;39399,1;"ibudareign";102,7;"Hafnarfjordur";3,806
11838;40788,8;"ibudareign";94,1;"Gardabaer";4,13
11839;44478,2;"ibudareign";92,8;"Gardabaer";4,081
11840;94556,8;"einbylishus";159;"Gardabaer";4,388
11841;17674,8;"einbylishus";60,7;"Hafnarfjordur";2,374
11842;43919,2;"ibudareign";130,7;"Kopavogur";2,942
11843;33787;"ibudareign";57,7;"Midbaer";3,744
11844;49202,4;"ibudareign";152,5;"Kopavogur";2,667
11845;45500;"ibudareign";64;"Midbaer";3,706
11846;47907,6;"ibudareign";188,6;"Breidholt";1,999
11847;63914,5;"ibudareign";136,5;"Gardabaer";3,884
11848;35310,6;"ibudareign";80,8;"Hlidar";3,356
11849;27283,1;"ibudareign";54,8;"Grafarholt";4,27
11850;60396,7;"ibudareign";124,2;"Breidholt";3,133
11852;40040;"ibudareign";112,6;"Grafarholt";3,49
11853;45097;"ibudareign";105,6;"Gerdin";3,465
11854;87373;"einbylishus";206,2;"Seltjarnanes";3,339
11855;35681,1;"ibudareign";104,6;"Haaleiti";2,947
11856;30940;"ibudareign";82;"Breidholt";3,142
11857;27166,1;"ibudareign";60,1;"Grafarvogur";3,524
11858;67395,9;"radhus";217,4;"Mosfellsbaer";2,881
11859;34183,5;"ibudareign";58;"Midbaer";3,711
11860;39456,3;"ibudareign";91,8;"Kopavogur";3,762
11861;68846,7;"ibudareign";144,5;"Vesturbaer";4,308
11862;39568,1;"ibudareign";105,8;"Grafarholt";4,015
11863;58151,6;"ibudareign";124,2;"Breidholt";3,409
11864;36725;"ibudareign";81,7;"LaugarneshverfiVogar";3,899
11865;53548,3;"ibudareign";112,4;"Hafnarfjordur";3,439
11866;54193,1;"ibudareign";157,4;"Gerdin";4,061
11867;35317,1;"ibudareign";75,8;"Gerdin";3,398
11868;53249,3;"ibudareign";103,2;"Seltjarnanes";3,794
11869;43972,5;"ibudareign";92,1;"Gardabaer";4,798
11870;33491,9;"ibudareign";82,6;"Haaleiti";3,591
11871;27940,9;"ibudareign";70,2;"Grafarvogur";3,859
11872;46728,5;"ibudareign";116,6;"Haaleiti";3,406
11873;70458,7;"ibudareign";146,1;"Kopavogur";4,119
11874;36602,8;"ibudareign";93,2;"Grafarholt";3,511
11876;52299;"ibudareign";119,5;"Grafarvogur";3,77
11878;33345;"ibudareign";83,2;"Grafarvogur";4,155
11879;45089,2;"ibudareign";85,7;"Seltjarnanes";4,002
11880;53553,5;"ibudareign";121,3;"Kopavogur";3,987
11881;87007,7;"radhus";204,7;"Gardabaer";3,887
11882;39553,8;"ibudareign";92,3;"Grafarvogur";4,203
11883;46673,9;"ibudareign";111,1;"Gardabaer";4,127
11884;44255,9;"ibudareign";106,3;"Kopavogur";3,535
11885;26393,9;"ibudareign";46;"Midbaer";3,51
11886;29155,1;"ibudareign";65,3;"Grafarholt";3,897
11887;33005,7;"ibudareign";108,1;"Arbaer";2,391
11888;43417,4;"radhus";116,3;"Arbaer";2,962
11889;28600;"ibudareign";55,4;"Midbaer";3,202
11890;47039,2;"ibudareign";109,2;"Gardabaer";4,164
11891;43525,3;"ibudareign";84,5;"Midbaer";3,329
11892;42003;"ibudareign";96,5;"Vesturbaer";3,873
11893;42166,8;"radhus";109,3;"Gerdin";3,509
11895;26962;"ibudareign";53;"Fossvogur";4,547
11896;48488,7;"ibudareign";159,1;"Vesturbaer";2,568
11897;70088,2;"einbylishus";246,8;"Breidholt";2,207
11898;29829,8;"ibudareign";63,3;"Midbaer";2,949
11899;42516,5;"ibudareign";86,5;"Gardabaer";4,434
11900;57844,8;"ibudareign";139,8;"LaugarneshverfiVogar";3,748
11901;57495,1;"einbylishus";176,4;"Hafnarfjordur";2,914
11902;59966,4;"ibudareign";135,2;"LaugarneshverfiVogar";3,78
11903;33966,4;"ibudareign";98,8;"Breidholt";2,688
11904;87928,1;"einbylishus";180,2;"Gardabaer";4,464
11905;78778,7;"radhus";198,4;"Fossvogur";3,185
11906;42770;"ibudareign";95,2;"Hafnarfjordur";3,544
11907;28952,3;"ibudareign";41,3;"Hlidar";4,019
11908;73858,2;"einbylishus";213,1;"Hafnarfjordur";3,405
11909;55790,8;"ibudareign";92,5;"Gardabaer";4,271
11910;33252,7;"ibudareign";92,1;"Hafnarfjordur";3,271
11911;63268,4;"einbylishus";136,5;"Gerdin";4,048
11912;31075,2;"ibudareign";63,5;"Haaleiti";3,606
11913;44314,4;"ibudareign";107,7;"Mosfellsbaer";3,807
11914;44562,7;"ibudareign";108,3;"Kopavogur";3,267
11915;69862;"einbylishus";198,6;"Hafnarfjordur";3,373
11916;39347,1;"ibudareign";84,8;"Arbaer";3,367
11917;44200;"ibudareign";122,3;"Kopavogur";3,086
11918;33109,7;"ibudareign";97,4;"Grafarvogur";3,237
11919;82040,4;"einbylishus";186,7;"Seltjarnanes";3,578
11920;33371;"ibudareign";101,3;"Hafnarfjordur";3,182
11921;37606,4;"ibudareign";144,3;"Hafnarfjordur";2,392
11922;37180;"ibudareign";85,6;"LaugarneshverfiVogar";3,708
11923;31807,1;"ibudareign";76,6;"Grafarvogur";4,016
11924;53300;"einbylishus";140,4;"LaugarneshverfiVogar";3,648
11925;42134,3;"ibudareign";110,7;"Hlidar";3,159
11927;31694;"ibudareign";79,9;"Hafnarfjordur";3,757
11928;77898,6;"einbylishus";207,9;"Gardabaer";3,636
11929;37833,9;"ibudareign";105,2;"Gardabaer";3,341
11930;65000;"einbylishus";240,1;"Hafnarfjordur";2,524
11931;42845,4;"ibudareign";87,7;"Gerdin";3,548
11932;58854,9;"Parhus";190;"Mosfellsbaer";3,103
11933;25559,3;"ibudareign";62,3;"Grafarvogur";3,501
11934;30347,2;"ibudareign";69,5;"Haaleiti";3,483
11935;53569,1;"ibudareign";175,5;"Kopavogur";2,92
11936;60760,7;"ibudareign";137;"Seltjarnanes";3,557
11937;33581,6;"ibudareign";81,9;"Kopavogur";4,005
11938;62969,4;"radhus";222,4;"Hafnarfjordur";2,371
11939;69505,8;"ibudareign";144,8;"Gerdin";3,837
11940;30290;"ibudareign";44,5;"Midbaer";3,706
11942;25083,5;"ibudareign";65,8;"Hafnarfjordur";3,801
11943;45624,8;"ibudareign";83,6;"Midbaer";3,585
11944;54904,2;"ibudareign";120,4;"Hafnarfjordur";3,853
11945;45457,1;"einbylishus";124,9;"Hafnarfjordur";3,389
11946;38322,7;"ibudareign";57,1;"Midbaer";3,606
11947;64675;"radhus";214,6;"LaugarneshverfiVogar";2,571
11948;23457,2;"ibudareign";59,6;"Kopavogur";3,292
11949;24310;"ibudareign";65,4;"Hlidar";3,036
11950;36362,3;"Parhus";69,1;"Breidholt";3,181
11951;39716,3;"ibudareign";103,1;"Hafnarfjordur";3,874
11952;45442,8;"ibudareign";95,2;"Hafnarfjordur";3,44
11953;26458,9;"ibudareign";56,8;"LaugarneshverfiVogar";3,667
11954;56299,1;"ibudareign";101,7;"LaugarneshverfiVogar";4,224
11955;24389,3;"ibudareign";54,5;"Hlidar";3,686
11956;56516,2;"radhus";162;"Mosfellsbaer";3,069
11957;34143,2;"ibudareign";69,7;"LaugarneshverfiVogar";3,615
11958;40830,4;"ibudareign";105;"Hafnarfjordur";3,646
11959;43498;"ibudareign";124,1;"Grafarholt";3,776
11960;45503,9;"ibudareign";128,8;"Hafnarfjordur";3,053
11961;60097,7;"einbylishus";151;"Hafnarfjordur";4,019
11962;58643;"Parhus";159,1;"Hafnarfjordur";3,15
11963;36211,5;"ibudareign";71,9;"Gardabaer";4,521
11964;38054,9;"ibudareign";98,8;"Grafarvogur";3,601
11965;55754,4;"ibudareign";149;"Kopavogur";3,625
11966;31655;"ibudareign";64,5;"LaugarneshverfiVogar";3,926
11967;45125,6;"ibudareign";95,2;"Hafnarfjordur";4,023
11968;45402,5;"ibudareign";92,1;"Gardabaer";4,806
11969;45991,4;"ibudareign";92;"Gardabaer";4,679
11970;48408,1;"ibudareign";106,2;"Gardabaer";4,3
11971;40259,7;"ibudareign";120,2;"Hafnarfjordur";3,286
11972;29623,1;"ibudareign";60,7;"Hafnarfjordur";3,748
11973;25556,7;"ibudareign";55;"LaugarneshverfiVogar";4,393
11974;33137;"ibudareign";59,7;"Seltjarnanes";3,729
11975;39581,1;"ibudareign";102,5;"Haaleiti";3,258
11976;27939,6;"ibudareign";61,2;"Gardabaer";3,901
11977;61347;"radhus";166,3;"Kopavogur";3,259
11978;29497;"ibudareign";72,2;"Grafarvogur";3,72
11979;33686,9;"ibudareign";86,9;"Kopavogur";3,581
11980;40158,3;"ibudareign";95,8;"LaugarneshverfiVogar";3,439
11981;63259,3;"einbylishus";150;"Grafarvogur";3,706
11982;31842,2;"ibudareign";69;"Seltjarnanes";3,856
11983;29751,8;"ibudareign";78,4;"Kopavogur";3,36
11984;40944,8;"ibudareign";97,9;"Kopavogur";3,777
11985;33670;"ibudareign";91;"Arbaer";3,256
11986;36348;"ibudareign";91;"Midbaer";2,36
11987;55516,5;"ibudareign";99,8;"Kopavogur";3,987
11988;23367,5;"ibudareign";57;"Arbaer";3,18
11989;36002,2;"ibudareign";51,5;"Midbaer";3,838
11990;40350,7;"ibudareign";87;"Kopavogur";4,206
11991;37469,9;"ibudareign";74,5;"Kopavogur";3,912
11992;37883,3;"ibudareign";75,6;"LaugarneshverfiVogar";4,171
11993;43498;"ibudareign";86,5;"Gardabaer";4,794
11994;36392,2;"ibudareign";79,8;"Hafnarfjordur";3,568
11995;32724,9;"ibudareign";110;"Hafnarfjordur";2,868
11996;29222,7;"ibudareign";65;"Hafnarfjordur";3,544
11997;57800,6;"ibudareign";119,6;"Seltjarnanes";3,829
11998;42107;"ibudareign";112;"Grafarvogur";3,292
11999;39000;"ibudareign";88,2;"Kopavogur";4,311
12000;46255,3;"ibudareign";110,4;"Kopavogur";4,057
12001;51408,5;"ibudareign";156,6;"Kopavogur";2,966
12002;42451,5;"ibudareign";117,2;"Gardabaer";2,945
12003;28583,1;"ibudareign";80,8;"Hafnarfjordur";2,981
12004;63272,3;"einbylishus";150,3;"Gardabaer";3,624
12005;44054,4;"ibudareign";134,8;"Hafnarfjordur";3,165
12006;30210,7;"ibudareign";102,9;"Hafnarfjordur";2,673
12007;32370;"ibudareign";47,9;"Midbaer";3,642
12008;35677,2;"ibudareign";75,2;"Hlidar";3,745
12009;33746,7;"ibudareign";104,4;"Haaleiti";3,111
12010;28600;"ibudareign";87;"Kopavogur";2,818
12011;51870;"ibudareign";109,5;"Hlidar";3,453
12012;33980,7;"radhus";79,9;"Gerdin";3,883
12013;54600;"ibudareign";149;"Kopavogur";3,564
12014;29204,5;"ibudareign";63;"Kopavogur";3,732
12015;45063,2;"ibudareign";106,4;"Kopavogur";3,807
12016;47429,2;"ibudareign";112,4;"Hafnarfjordur";4,121
12017;37525,8;"ibudareign";73,4;"Kopavogur";4,18
12018;61006,4;"einbylishus";152,7;"Kopavogur";3,694
12019;38678,9;"ibudareign";96,8;"LaugarneshverfiVogar";3,322
12020;36270;"ibudareign";80,7;"Gardabaer";3,824
12022;66105;"ibudareign";127,6;"LaugarneshverfiVogar";4,341
12023;55575;"ibudareign";120,9;"Hafnarfjordur";4,147
12024;48703,2;"ibudareign";124,7;"Kopavogur";3,506
12025;43509,7;"ibudareign";85,3;"Gerdin";3,759
12026;57307,9;"radhus";152;"Hafnarfjordur";3,674
12028;24256,7;"ibudareign";38,7;"Fossvogur";4,132
12029;41554,5;"ibudareign";75,2;"Kopavogur";4,382
12030;35317,1;"ibudareign";104,3;"Hafnarfjordur";3,391
12031;27476,8;"ibudareign";66,4;"Hafnarfjordur";3,527
12032;35053,2;"ibudareign";62,7;"Fossvogur";4,499
12033;55682,9;"ibudareign";123,7;"Kopavogur";4,314
12034;44070;"ibudareign";109,9;"Gardabaer";3,709
12035;23479,3;"ibudareign";62,2;"Kopavogur";3,395
12036;50508,9;"ibudareign";150;"Mosfellsbaer";3,3
12037;24102;"ibudareign";32,1;"Gerdin";3,481
12038;30725,5;"ibudareign";96,2;"Hafnarfjordur";2,704
12039;38530,7;"ibudareign";84,4;"Kopavogur";4,141
12040;39893,1;"ibudareign";86,5;"Kopavogur";4,188
12041;33395,7;"ibudareign";79,2;"Vesturbaer";3,491
12042;29129,1;"ibudareign";69,9;"Kopavogur";3,756
12043;61712,3;"radhus";240,1;"Kopavogur";2,034
12044;32624,8;"ibudareign";57,5;"LaugarneshverfiVogar";4,516
12045;32762,6;"ibudareign";75,5;"LaugarneshverfiVogar";3,974
12046;45425,9;"ibudareign";122,8;"LaugarneshverfiVogar";3,528
12047;38851,8;"ibudareign";90,3;"Grafarvogur";3,562
12048;45991,4;"ibudareign";92,8;"Gardabaer";4,778
12049;34525,4;"ibudareign";82;"Hlidar";3,589
12050;38803,7;"ibudareign";86,5;"Kopavogur";3,85
12051;39941,2;"ibudareign";86,5;"Kopavogur";4,287
12052;52525,2;"ibudareign";108;"LaugarneshverfiVogar";3,593
12053;23207,6;"ibudareign";44,9;"Kopavogur";3,795
12054;49292,1;"ibudareign";68;"Midbaer";3,343
12055;29465,8;"ibudareign";112,1;"Breidholt";2,07
12056;39547,3;"ibudareign";91,7;"Kopavogur";4,152
12057;36344,1;"ibudareign";89,2;"Kopavogur";3,688
12058;36328,5;"ibudareign";60;"Vesturbaer";4,34
12059;94416,4;"Parhus";228,6;"Kopavogur";3,753
12060;81712,8;"radhus";158;"Seltjarnanes";4,293
12061;58419,4;"ibudareign";111,4;"Seltjarnanes";4,76
12062;27272,7;"ibudareign";64,1;"Breidholt";2,873
12063;49062;"ibudareign";85,9;"Midbaer";3,584
12064;38049,7;"ibudareign";101,3;"Grafarholt";3,765
12065;35028,5;"ibudareign";72;"Hlidar";3,424
12066;30663,1;"ibudareign";59,5;"Gerdin";4,183
12067;46866,3;"ibudareign";108,2;"Hlidar";3,596
12068;55213,6;"radhus";184,8;"Kopavogur";2,797
12069;49985;"ibudareign";116,4;"Kopavogur";3,625
12070;31163,6;"ibudareign";62,3;"LaugarneshverfiVogar";3,906
12071;37566,1;"ibudareign";107,9;"Kopavogur";3,055
12072;49653,5;"ibudareign";118,1;"LaugarneshverfiVogar";3,474
12073;55227,9;"ibudareign";117,1;"Kopavogur";4,369
12074;50911,9;"ibudareign";132,5;"Gerdin";4,067
12075;29680,3;"ibudareign";51,2;"Vesturbaer";4,422
12076;23251,8;"ibudareign";41,4;"Arbaer";3,026
12077;33777,9;"ibudareign";111,9;"Kopavogur";2,49
12078;59944,3;"radhus";162,4;"Mosfellsbaer";3,313
12079;71446,7;"einbylishus";168,6;"Breidholt";3,2
12080;24671,4;"ibudareign";58,8;"Gardabaer";3,535
12082;23227,1;"ibudareign";47;"LaugarneshverfiVogar";4,015
12083;31566,6;"ibudareign";111,1;"Arbaer";2,531
12084;40801,8;"ibudareign";99,5;"Haaleiti";3,476
12085;44603;"ibudareign";107;"Grafarvogur";3,725
12086;31167,5;"ibudareign";64,9;"Hlidar";3,53
12087;54416,7;"ibudareign";131,5;"Kopavogur";3,468
12088;71813,3;"ibudareign";190,5;"LaugarneshverfiVogar";3,654
12089;56836;"ibudareign";156,9;"Hafnarfjordur";3,104
12090;69316;"einbylishus";149,2;"Hafnarfjordur";3,835
12091;75145,2;"ibudareign";179,1;"Kopavogur";3,53
12092;42771,3;"ibudareign";113,7;"Hafnarfjordur";3,679
12093;33218,9;"ibudareign";86,5;"Kopavogur";3,028
12094;33751,9;"ibudareign";75,6;"Grafarvogur";4,148
12095;34431,8;"ibudareign";98;"Breidholt";2,592
12096;80093;"einbylishus";249,1;"Hafnarfjordur";2,834
12097;32383;"ibudareign";91,9;"Hafnarfjordur";3,59
12098;28321,8;"ibudareign";53,8;"Hafnarfjordur";3,385
12099;61566,7;"ibudareign";104,4;"Midbaer";3,854
12100;46150;"ibudareign";115,6;"Hlidar";2,925
12101;55580,2;"ibudareign";116,8;"Kopavogur";3,909
12102;54298,4;"Parhus";174,7;"LaugarneshverfiVogar";2,789
12103;27527,5;"ibudareign";79,3;"Breidholt";3,121
12104;26377;"ibudareign";63,8;"LaugarneshverfiVogar";3,596
12105;37432,2;"ibudareign";74,6;"Midbaer";3,31
12106;34255;"ibudareign";83,9;"Kopavogur";3,932
12107;26630,5;"ibudareign";65;"Hafnarfjordur";3,351
12108;44835,7;"ibudareign";116,1;"Kopavogur";3,155
12109;47166,6;"ibudareign";110,2;"Grafarvogur";3,986
12110;47040,5;"ibudareign";101,8;"Vesturbaer";4,01
12111;23121,8;"ibudareign";83,3;"Gardabaer";2,641
12112;27118;"ibudareign";45;"Gerdin";3,461
12113;50086,4;"ibudareign";128,5;"Kopavogur";3,393
12114;33783,1;"ibudareign";72,7;"Midbaer";2,763
12115;72486,7;"ibudareign";112,1;"Midbaer";4,389
12116;44190,9;"ibudareign";97,7;"Hafnarfjordur";3,535
12117;35844,9;"ibudareign";104;"Hafnarfjordur";3,295
12118;71034,6;"ibudareign";121,9;"Midbaer";4,105
12119;27250,6;"ibudareign";64,1;"LaugarneshverfiVogar";3,989
12120;48990,5;"ibudareign";88,4;"Kopavogur";3,971
12121;69435,6;"ibudareign";121,9;"Midbaer";3,687
12122;43482,4;"ibudareign";113;"Grafarvogur";3,862
12123;47920,6;"radhus";86,4;"Gerdin";4
12124;43531,8;"ibudareign";113;"Kopavogur";3,241
12125;30485;"ibudareign";52;"Midbaer";4,039
12126;57200;"einbylishus";200,1;"Mosfellsbaer";2,632
12127;23392,2;"ibudareign";47;"LaugarneshverfiVogar";4,276
12128;37044,8;"ibudareign";79,5;"Fossvogur";4,153
12129;80744,3;"ibudareign";121,5;"Midbaer";3,88
12130;28554,5;"ibudareign";54,2;"Grafarvogur";3,785
12131;71364,8;"ibudareign";117,5;"Midbaer";3,941
12132;28990;"ibudareign";86,5;"Kopavogur";3,105
12133;70873,4;"ibudareign";134,2;"Kopavogur";4,062
12134;58358,3;"einbylishus";156,9;"Gerdin";3,626
12135;76870,3;"radhus";178,4;"Kopavogur";3,755
12136;31185,7;"radhus";74;"Hafnarfjordur";4,02
12137;40881,1;"ibudareign";88,1;"Midbaer";3,272
12138;86043,1;"einbylishus";136;"Gardabaer";4,286
12139;45549,4;"ibudareign";103;"Hlidar";3,722
12140;50061,7;"radhus";160,9;"Hafnarfjordur";2,573
12141;77572,3;"einbylishus";151,8;"Hafnarfjordur";3,944
12142;30616,3;"ibudareign";69,6;"Gardabaer";3,885
12143;27914,9;"ibudareign";56;"Grafarvogur";3,74
12144;46902,7;"radhus";118,4;"Mosfellsbaer";3,337
12145;47487,7;"ibudareign";140;"Hafnarfjordur";3,081
12146;45847,1;"ibudareign";92,1;"Gardabaer";4,294
12148;24040,9;"ibudareign";67,8;"Breidholt";2,897
12149;33933,9;"ibudareign";81,5;"LaugarneshverfiVogar";4,053
12150;46593,3;"ibudareign";92,8;"Gardabaer";4,841
12151;61490;"radhus";184,2;"Hafnarfjordur";3,275
12152;42807,7;"radhus";113,3;"Arbaer";3,07
12153;29845,4;"ibudareign";67,4;"LaugarneshverfiVogar";4,321
12154;57181,8;"ibudareign";105,1;"Gerdin";3,857
12155;29039,4;"ibudareign";68,9;"Arbaer";3,329
12156;38015,9;"ibudareign";75,6;"Kopavogur";4,271
12157;51811,5;"ibudareign";116,7;"Seltjarnanes";3,592
12158;57211,7;"einbylishus";129,7;"Hafnarfjordur";3,383
12159;76490,7;"einbylishus";155,5;"Kopavogur";3,61
12160;58463,6;"ibudareign";121,7;"Kopavogur";4,268
12161;44050,5;"ibudareign";93,4;"Gerdin";3,895
12162;37677,9;"ibudareign";91,4;"Kopavogur";3,686
12163;31060,9;"ibudareign";98,2;"Breidholt";2,358
12164;29650,4;"ibudareign";63,2;"Hafnarfjordur";3,659
12165;22240,4;"ibudareign";58,9;"Hlidar";3,159
12166;38888,2;"ibudareign";89;"Midbaer";3,017
12167;39800,8;"ibudareign";101,2;"Kopavogur";3,268
12168;31378,1;"ibudareign";76,9;"Grafarvogur";3,575
12169;64701;"einbylishus";280,3;"Hafnarfjordur";2,349
12170;52769,6;"ibudareign";120,7;"Hlidar";3,48
12171;26026;"ibudareign";50,7;"LaugarneshverfiVogar";3,71
12172;29464,5;"ibudareign";70,5;"Arbaer";3,573
12173;52752,7;"radhus";85,7;"LaugarneshverfiVogar";4,015
12174;44814,9;"radhus";82;"Gerdin";3,458
12175;31274,1;"ibudareign";106,7;"Arbaer";2,213
12176;29872,7;"ibudareign";80,5;"Hafnarfjordur";3,383
12177;61695,4;"radhus";102,9;"Gardabaer";4,337
12179;42900;"ibudareign";77,5;"Gerdin";3,602
12180;42842,8;"ibudareign";108;"Hlidar";3,461
12181;29270,8;"ibudareign";53,1;"Kopavogur";3,748
12182;25266,8;"ibudareign";62,4;"Hafnarfjordur";3,521
12183;43615;"ibudareign";127,2;"Kopavogur";3,15
12184;26903,5;"ibudareign";62,3;"Grafarvogur";3,751
12185;30962,1;"ibudareign";50,8;"Seltjarnanes";4,23
12186;32149;"ibudareign";86,5;"Kopavogur";3,107
12187;38493;"ibudareign";109,2;"Kopavogur";3,214
12188;27040;"ibudareign";62,8;"Grafarvogur";3,824
12189;31062,2;"ibudareign";75;"Kopavogur";3,67
12190;44060,9;"radhus";113,3;"Arbaer";3,208
12191;27921,4;"ibudareign";61,4;"Hlidar";3,823
12192;68612,7;"einbylishus";170;"Grafarvogur";4,023
12193;34083,4;"ibudareign";101,5;"Grafarvogur";3,404
12194;36710,7;"ibudareign";83,9;"Kopavogur";4,026
12195;68614;"radhus";146,5;"Gardabaer";4,501
12196;30514,9;"ibudareign";50,1;"Midbaer";3,383
12197;44348,2;"einbylishus";143,4;"Hafnarfjordur";2,946
12198;38585,3;"ibudareign";87,4;"Kopavogur";3,58
12199;42906,5;"ibudareign";87,5;"Midbaer";3,234
12200;61100;"ibudareign";101,1;"Gardabaer";4,327
12201;32199,7;"ibudareign";83,7;"LaugarneshverfiVogar";3,144
12202;34088,6;"ibudareign";75,2;"Hlidar";3,821
12203;24681,8;"ibudareign";65,7;"Kopavogur";3,421
12204;45429,8;"ibudareign";81,4;"Hafnarfjordur";3,533
12205;61714,9;"ibudareign";121,5;"Hafnarfjordur";4,012
12206;35100;"ibudareign";98,8;"Grafarvogur";3,263
12207;41307,5;"ibudareign";113;"Hafnarfjordur";3,718
12209;42612,7;"ibudareign";106,2;"Mosfellsbaer";3,423
12210;24012,3;"ibudareign";53,1;"LaugarneshverfiVogar";3,713
12211;32358,3;"ibudareign";59,4;"LaugarneshverfiVogar";4,205
12212;71029,4;"radhus";184,5;"Kopavogur";3,076
12213;84078,8;"ibudareign";111,9;"Seltjarnanes";4,143
12214;50018,8;"ibudareign";97,2;"Midbaer";3,637
12215;79963;"einbylishus";197,1;"Grafarvogur";4,004
12216;23121,8;"ibudareign";53,9;"Kopavogur";3,9
12217;39923;"ibudareign";100;"Grafarvogur";3,991
12218;68979,3;"ibudareign";91,1;"Midbaer";3,821
12219;77177,1;"einbylishus";193,4;"Grafarholt";4,274
12220;31523,7;"ibudareign";63,4;"Hafnarfjordur";3,914
12221;35001,2;"ibudareign";86,9;"Grafarvogur";3,552
12222;45471,4;"ibudareign";92,5;"Midbaer";3,026
12223;67545,4;"einbylishus";136;"Arbaer";3,309
12224;46945,6;"ibudareign";101,1;"Gardabaer";4,292
12225;32623,5;"ibudareign";92,7;"Kopavogur";3,305
12226;35341,8;"ibudareign";77,8;"Kopavogur";3,98
12227;55979,3;"ibudareign";122,9;"Kopavogur";3,644
12228;30540,9;"ibudareign";62,9;"Grafarholt";4,329
12229;30362,8;"ibudareign";69,1;"Grafarvogur";3,55
12230;51821,9;"ibudareign";129,9;"Gerdin";3,61
12231;22579,7;"ibudareign";44,9;"Kopavogur";4,016
12232;61656,4;"einbylishus";139,1;"Gardabaer";4,088
12233;96643,3;"einbylishus";179,3;"Kopavogur";3,587
12235;56561,7;"einbylishus";68,8;"Seltjarnanes";4,323
12236;94255,2;"einbylishus";198,3;"Grafarvogur";3,555
