"nrhus";"nuvirdi";"teg_eign";"byggar";"ibm2";"fjherb";"matssvaedi";"gaedi"
"8291";63687;"Raðhús";1987;149.4;4;"Grafarvogur";4.072
"8292";40752.4;"Íbúðareign";2003;119.1;3;"Grafarholt";3.622
"8293";50055.2;"Íbúðareign";1960;128.4;3;"Laugarneshverfi/Vogar";3.349
"8294";29250;"Íbúðareign";2005;77.3;2;"Hafnarfjörður";3.448
"8295";40791.4;"Íbúðareign";2000;104.6;3;"Hafnarfjörður";3.513
"8296";60853;"Íbúðareign";1946;161.7;4;"Hlíðar";2.922
"8297";22454.9;"Íbúðareign";1978;82;2;"Breiðholt";2.111
"8298";68857.1;"Einbýlishús";1988;265.2;5;"Hafnarfjörður";2.34
"8299";24386.7;"Íbúðareign";1959;57;1;"Laugarneshverfi/Vogar";4.063
"8300";48109.1;"Íbúðareign";1958;112.2;2;"Laugarneshverfi/Vogar";4.201
"8301";31011.5;"Íbúðareign";1995;93.5;2;"Grafarvogur";2.867
"8302";28926.3;"Íbúðareign";1996;76.6;2;"Hafnarfjörður";3.498
"8303";36870.6;"Íbúðareign";1969;81.6;3;"Fossvogur";3.586
"8304";35737;"Íbúðareign";1990;113.8;3;"Hafnarfjörður";2.759
"8305";56239.3;"Parhús";2002;179.7;4;"Hafnarfjörður";2.744
"8306";30687.8;"Íbúðareign";1958;94.6;3;"Hafnarfjörður";2.788
"8307";31553.6;"Íbúðareign";2007;82.1;2;"Hafnarfjörður";3.528
"8308";42993.6;"Íbúðareign";2012;110.1;2;"Hafnarfjörður";3.731
"8309";36894;"Íbúðareign";1999;81.7;2;"Kópavogur";4.049
"8310";48032.4;"Einbýlishús";1960;115;2;"Kópavogur";3.251
"8311";33251.4;"Íbúðareign";2008;64.2;2;"Kópavogur";4.343
"8312";39200.2;"Íbúðareign";1995;92.7;2;"Kópavogur";3.86
"8313";39111.8;"Íbúðareign";2007;105.1;2;"Kópavogur";3.5
"8314";32689.8;"Íbúðareign";1967;76.7;2;"Háaleiti";3.667
"8315";26639.6;"Íbúðareign";1976;96.3;3;"Breiðholt";2.371
"8316";33789.6;"Raðhús";1989;97.2;2;"Mosfellsbær";3.299
"8317";54770.3;"Einbýlishús";1979;231.9;5;"Mosfellsbær";2.202
"8318";44189.6;"Íbúðareign";1961;107.8;2;"Laugarneshverfi/Vogar";3.631
"8319";24878.1;"Íbúðareign";1952;102;2;"Hafnarfjörður";2.29
"8320";30531.8;"Íbúðareign";1966;91.9;2;"Kópavogur";2.739
"8321";25251.2;"Íbúðareign";1979;97.4;3;"Kópavogur";2.261
"8322";25656.8;"Íbúðareign";1952;62.4;1;"Gerðin";3.423
"8323";40453.4;"Íbúðareign";2004;110.8;3;"Grafarholt";3.853
"8324";27944.8;"Íbúðareign";1994;76.7;2;"Grafarvogur";3.263
"8325";24628.5;"Íbúðareign";1956;72.7;2;"Laugarneshverfi/Vogar";2.937
"8326";45436.3;"Íbúðareign";2008;92.1;2;"Hafnarfjörður";4.125
"8327";41063.1;"Íbúðareign";1997;101.6;3;"Hafnarfjörður";3.866
"8328";39309.4;"Íbúðareign";1997;89.8;2;"Kópavogur";3.88
"8329";58383;"Einbýlishús";2003;167.5;3;"Grafarvogur";3.278
"8330";31590;"Íbúðareign";1997;109.4;4;"Grafarvogur";2.995
"8331";26793;"Íbúðareign";1997;83.2;2;"Grafarvogur";2.762
"8332";51953.2;"Íbúðareign";2004;87.7;2;"Miðbær";3.812
"8333";57060.9;"Íbúðareign";2007;113.2;2;"Kópavogur";3.637
"8334";39902.2;"Íbúðareign";1960;103.8;3;"Laugarneshverfi/Vogar";3.769
"8335";37584.3;"Íbúðareign";2002;96.5;2;"Grafarholt";3.805
"8336";29734.9;"Íbúðareign";1949;62.8;1;"Laugarneshverfi/Vogar";4.041
"8337";32540.3;"Íbúðareign";1975;84.5;2;"Miðbær";2.488
"8338";31833.1;"Íbúðareign";1998;72.3;2;"Miðbær";2.887
"8339";42213.6;"Íbúðareign";1963;117.3;3;"Háaleiti";3.034
"8340";24794.9;"Íbúðareign";1987;92.8;2;"Hafnarfjörður";2.518
"8341";31253.3;"Íbúðareign";1995;98.6;3;"Hafnarfjörður";3.061
"8342";29317.6;"Íbúðareign";2006;89;2;"Hafnarfjörður";3.047
"8343";35295;"Íbúðareign";2001;90.6;2;"Kópavogur";3.216
"8344";31790.2;"Íbúðareign";1972;73.6;2;"Kópavogur";4.06
"8345";59696;"Einbýlishús";1946;184;5;"Kópavogur";3.011
"8346";27300;"Íbúðareign";1978;97.4;3;"Kópavogur";2.222
"8347";28005.9;"Íbúðareign";1960;91.8;2;"Kópavogur";2.713
"8348";93856.1;"Einbýlishús";1963;179.3;4;"Kópavogur";4.094
"8349";33252.7;"Íbúðareign";1969;88.4;3;"Kópavogur";3.522
"8350";29634.8;"Íbúðareign";1969;84.4;3;"Breiðholt";2.588
"8351";65535.6;"Íbúðareign";2014;142.5;3;"Kópavogur";3.682
"8352";36363.6;"Íbúðareign";1997;101.8;3;"Kópavogur";2.875
"8353";36793.9;"Íbúðareign";1995;92.2;2;"Kópavogur";3.523
"8354";32757.4;"Íbúðareign";1962;125.2;4;"Kópavogur";2.225
"8355";62324.6;"Raðhús";1999;148.3;4;"Kópavogur";3.97
"8356";41151.5;"Íbúðareign";1991;85.3;2;"Gerðin";4.015
"8357";25301.9;"Íbúðareign";1944;71.5;2;"Miðbær";2.482
"8358";39978.9;"Íbúðareign";2000;85.5;2;"Hafnarfjörður";3.66
"8359";50022.7;"Raðhús";1988;159.7;3;"Hafnarfjörður";3.045
"8360";31042.7;"Íbúðareign";1965;81.6;2;"Hafnarfjörður";3.675
"8361";146638.7;"Íbúðareign";2014;196.2;4;"Seltjarnanes";4.822
"8362";30912.7;"Íbúðareign";2011;86.3;2;"Hafnarfjörður";3.15
"8363";42222.7;"Íbúðareign";1960;116.6;3;"Laugarneshverfi/Vogar";3.534
"8364";38295.4;"Íbúðareign";1956;95.3;3;"Gerðin";4.107
"8365";48960.6;"Íbúðareign";1905;79.3;2;"Miðbær";3.604
"8366";22740.9;"Íbúðareign";1956;40.9;1;"Miðbær";3.924
"8367";28947.1;"Íbúðareign";1961;69.4;2;"Gerðin";3.445
"8368";43121;"Íbúðareign";2008;95.2;2;"Hafnarfjörður";4.053
"8369";50057.8;"Einbýlishús";1953;125.6;3;"Kópavogur";3.412
"8370";21970;"Íbúðareign";1979;53.3;1;"Kópavogur";3.271
"8371";43930.9;"Íbúðareign";1996;75.6;2;"Kópavogur";4.078
"8372";28977;"Íbúðareign";1980;79.4;2;"Hafnarfjörður";3.221
"8373";45275.1;"Raðhús";1981;128.4;4;"Kópavogur";2.864
"8374";44760.3;"Íbúðareign";2005;112.6;3;"Kópavogur";3.664
"8375";18821.4;"Íbúðareign";1979;36.2;1;"Kópavogur";3.756
"8376";20122.7;"Íbúðareign";1975;40;1;"Miðbær";3.156
"8377";63090.3;"Íbúðareign";2014;129;3;"Garðabær";4.629
"8378";25707.5;"Íbúðareign";1977;79;2;"Breiðholt";2.825
"8379";28061.8;"Íbúðareign";1971;74.7;2;"Breiðholt";2.804
"8380";70909.8;"Einbýlishús";1988;149.9;3;"Grafarvogur";3.824
"8381";29649.1;"Íbúðareign";1971;96.9;2;"Hafnarfjörður";2.522
"8382";35072.7;"Íbúðareign";2010;73;1;"Garðabær";4.822
"8383";61750;"Íbúðareign";2008;87;1;"Miðbær";4.373
"8384";38442.3;"Íbúðareign";1994;95.9;2;"Grafarvogur";4.035
"8385";33935.2;"Íbúðareign";2014;82.3;2;"Hafnarfjörður";4.045
"8386";47968.7;"Íbúðareign";1970;154.3;3;"Hafnarfjörður";2.709
"8387";30654;"Íbúðareign";2003;87;2;"Grafarholt";3.724
"8388";41199.6;"Íbúðareign";1947;93.7;2;"Laugarneshverfi/Vogar";3.861
"8389";23995.4;"Íbúðareign";1966;44.8;1;"Hafnarfjörður";3.626
"8390";63009.7;"Einbýlishús";2007;176.4;4;"Hafnarfjörður";3.453
"8391";51938.9;"Íbúðareign";2014;113.1;2;"Garðabær";4.558
"8392";28550.6;"Íbúðareign";1963;109.6;3;"Hafnarfjörður";2.355
"8393";47318.7;"Einbýlishús";1958;120.9;3;"Hafnarfjörður";3.456
"8394";42325.4;"Íbúðareign";2005;100;3;"Kópavogur";3.548
"8395";28434.9;"Íbúðareign";1978;87;2;"Kópavogur";2.995
"8396";62471.5;"Parhús";1984;191.6;5;"Laugarneshverfi/Vogar";3.225
"8397";46654.4;"Íbúðareign";1948;109.6;3;"Hlíðar";3.428
"8398";27170;"Íbúðareign";1987;50.8;1;"Seltjarnanes";3.9
"8399";35081.8;"Íbúðareign";1972;133.6;3;"Hafnarfjörður";2.192
"8400";33007;"Íbúðareign";2008;83.3;1;"Hafnarfjörður";3.941
"8401";27888.9;"Íbúðareign";2014;72;2;"Hafnarfjörður";3.338
"8402";25964.9;"Íbúðareign";1949;49.9;2;"Laugarneshverfi/Vogar";3.863
"8403";65900.9;"Einbýlishús";1985;183.4;4;"Grafarvogur";3.3
"8404";117365.3;"Einbýlishús";1985;296.6;7;"Garðabær";3.447
"8405";40940.9;"Íbúðareign";1971;138.7;4;"Hafnarfjörður";2.767
"8406";39523.9;"Íbúðareign";1972;133.6;3;"Hafnarfjörður";2.618
"8407";35100;"Íbúðareign";2010;86.7;2;"Hafnarfjörður";3.977
"8408";49673;"Íbúðareign";1964;141.6;4;"Laugarneshverfi/Vogar";3.346
"8409";45806.8;"Íbúðareign";1959;115.1;3;"Hlíðar";3.237
"8410";19752.2;"Íbúðareign";1942;35.6;1;"Laugarneshverfi/Vogar";4.131
"8411";64581.4;"Einbýlishús";2004;185.7;5;"Hafnarfjörður";2.973
"8412";38532;"Íbúðareign";2006;88.9;2;"Kópavogur";4.014
"8413";46763.6;"Íbúðareign";1992;127.1;3;"Kópavogur";3.298
"8414";28600;"Íbúðareign";1962;75.4;2;"Háaleiti";3.336
"8415";33124;"Íbúðareign";1959;100.6;3;"Laugarneshverfi/Vogar";3.234
"8416";49145.2;"Íbúðareign";1958;108.5;2;"Laugarneshverfi/Vogar";4.295
"8417";65544.7;"Raðhús";1958;130.1;3;"Gerðin";3.448
"8418";86486.4;"Einbýlishús";1972;170.7;4;"Fossvogur";4.15
"8419";34460.4;"Íbúðareign";1946;89.9;1;"Hlíðar";2.896
"8420";27942.2;"Íbúðareign";1941;54.8;1;"Vesturbær";4.175
"8421";42129.1;"Íbúðareign";1990;137.3;4;"Hafnarfjörður";2.908
"8422";72038.2;"Einbýlishús";1974;137.6;3;"Garðabær";4.409
"8423";24872.9;"Íbúðareign";1956;67.6;2;"Hafnarfjörður";3.384
"8424";38116;"Íbúðareign";2014;99.3;3;"Hafnarfjörður";3.337
"8425";45546.8;"Íbúðareign";2008;118.6;3;"Kópavogur";3.328
"8426";40820;"Íbúðareign";1965;128.7;3;"Háaleiti";2.814
"8427";36576.8;"Íbúðareign";1968;91.3;1;"Fossvogur";3.55
"8428";27300;"Íbúðareign";1989;85.5;2;"Hafnarfjörður";3.166
"8429";27201.2;"Íbúðareign";2014;69.9;2;"Hafnarfjörður";4.003
"8430";27084.2;"Íbúðareign";2014;69.9;2;"Hafnarfjörður";3.573
"8431";26724.1;"Íbúðareign";2006;78.1;2;"Hafnarfjörður";3.025
"8432";34850.4;"Íbúðareign";2014;84.3;2;"Hafnarfjörður";4.067
"8433";35415.9;"Íbúðareign";2010;78.7;1;"Kópavogur";3.851
"8434";31850;"Íbúðareign";1953;70.2;2;"Gerðin";3.906
"8435";30184.7;"Íbúðareign";2008;77.5;1;"Mosfellsbær";3.586
"8436";28971.8;"Íbúðareign";1991;61.6;1;"Garðabær";4.598
"8437";41865.2;"Íbúðareign";2014;114.4;4;"Hafnarfjörður";3.563
"8438";34789.3;"Íbúðareign";1950;69.3;2;"Laugarneshverfi/Vogar";3.696
"8439";35727.9;"Íbúðareign";2006;94.8;2;"Kópavogur";3.323
"8440";38295.4;"Íbúðareign";2007;101.4;3;"Kópavogur";3.299
"8441";31320.9;"Íbúðareign";1978;67.8;1;"Garðabær";4.212
"8442";69980.3;"Einbýlishús";1949;156.1;4;"Laugarneshverfi/Vogar";3.984
"8443";75318.1;"Einbýlishús";1994;215.4;3;"Garðabær";3.055
"8444";30904.9;"Íbúðareign";1996;75.9;2;"Grafarvogur";4.043
"8445";43431.7;"Íbúðareign";2007;101.1;2;"Garðabær";3.574
"8446";41271.1;"Íbúðareign";1990;158.6;6;"Grafarvogur";2.213
"8447";34551.4;"Íbúðareign";1995;94.2;3;"Mosfellsbær";3.496
"8448";32700.2;"Íbúðareign";1932;57.9;1;"Miðbær";3.353
"8449";29745.3;"Íbúðareign";1989;66.9;1;"Grafarvogur";3.855
"8450";32302.4;"Íbúðareign";1978;95;3;"Breiðholt";2.528
"8451";41319.2;"Íbúðareign";1989;111;3;"Grafarvogur";3.466
"8452";45784.7;"Íbúðareign";1961;119;3;"Gerðin";3.974
"8453";27690;"Íbúðareign";2003;78.6;2;"Hafnarfjörður";3.042
"8454";49276.5;"Einbýlishús";1977;166;4;"Hafnarfjörður";2.636
"8455";51122.5;"Íbúðareign";2007;117.8;3;"Garðabær";3.845
"8456";37449.1;"Íbúðareign";2014;72.9;2;"Kópavogur";4.022
"8457";37515.4;"Íbúðareign";1996;89.2;3;"Kópavogur";4.028
"8458";51981.8;"Íbúðareign";2013;124.3;3;"Kópavogur";3.761
"8459";43904.9;"Parhús";1946;97;6;"Kópavogur";3.492
"8460";54308.8;"Íbúðareign";2014;102;2;"Kópavogur";4.363
"8461";47563.1;"Íbúðareign";2001;129.8;4;"Kópavogur";3.494
"8462";33451.6;"Íbúðareign";1992;101.9;3;"Grafarvogur";2.981
"8463";29159;"Íbúðareign";1950;75.7;3;"Hlíðar";3.163
"8464";77058.8;"Íbúðareign";2005;153.1;3;"Hafnarfjörður";4.032
"8465";27246.7;"Íbúðareign";1949;63.6;1;"Miðbær";2.809
"8466";24663.6;"Íbúðareign";1921;36.4;1;"Miðbær";3.421
"8467";39427.7;"Íbúðareign";1990;101.1;2;"Miðbær";2.491
"8468";34894.6;"Íbúðareign";1969;96.8;2;"Hafnarfjörður";3.478
"8469";26045.5;"Íbúðareign";1978;95;3;"Breiðholt";2.383
"8470";59744.1;"Parhús";1994;191.7;5;"Hafnarfjörður";3.022
"8471";33398.3;"Íbúðareign";1989;101.2;3;"Hafnarfjörður";2.873
"8472";34437;"Íbúðareign";1998;77.2;2;"Mosfellsbær";3.463
"8473";44890.3;"Raðhús";1958;81;4;"Gerðin";3.488
"8474";40835.6;"Íbúðareign";2004;120.6;3;"Grafarholt";3.103
"8475";60236.8;"Íbúðareign";2014;87.9;2;"Miðbær";4.19
"8476";37892.4;"Íbúðareign";2014;59.3;1;"Miðbær";3.759
"8477";55412.5;"Íbúðareign";1947;111.3;2;"Laugarneshverfi/Vogar";4.011
"8478";34222.5;"Íbúðareign";1972;108.5;3;"Hafnarfjörður";2.772
"8479";45186.7;"Íbúðareign";2013;100;2;"Hafnarfjörður";3.518
"8480";40136.2;"Íbúðareign";2008;95.2;2;"Hafnarfjörður";3.434
"8481";32149;"Íbúðareign";2012;84.9;2;"Hafnarfjörður";3.362
"8482";33113.6;"Íbúðareign";1991;101.2;3;"Hafnarfjörður";2.771
"8483";30565.6;"Íbúðareign";2007;91.1;2;"Kópavogur";2.733
"8484";36870.6;"Íbúðareign";1955;101.2;3;"Kópavogur";3.199
"8485";39630.5;"Íbúðareign";2013;97.8;2;"Mosfellsbær";3.609
"8486";61691.5;"Íbúðareign";1947;140.7;4;"Laugarneshverfi/Vogar";3.851
"8487";33780.5;"Íbúðareign";1967;108.9;3;"Árbær";2.652
"8488";25156.3;"Íbúðareign";1945;71.8;1;"Hafnarfjörður";3.151
"8489";40800.5;"Íbúðareign";1991;125.5;4;"Hafnarfjörður";3.249
"8490";35746.1;"Íbúðareign";1962;118.9;3;"Kópavogur";2.583
"8491";36930.4;"Íbúðareign";1965;97;2;"Kópavogur";3.323
"8492";47773.7;"Íbúðareign";2006;129.9;3;"Kópavogur";3.302
"8493";39312;"Íbúðareign";1997;89.8;2;"Kópavogur";4.263
"8494";60630.7;"Raðhús";1995;128.5;4;"Kópavogur";4.136
"8495";29317.6;"Íbúðareign";1997;61.6;1;"Kópavogur";4.071
"8496";38286.3;"Íbúðareign";2005;101.2;2;"Kópavogur";3.547
"8497";21450;"Íbúðareign";1960;47.6;1;"Laugarneshverfi/Vogar";4.235
"8498";26349.7;"Íbúðareign";1995;67.7;1;"Grafarvogur";3.798
"8499";50004.5;"Íbúðareign";2013;139.2;4;"Mosfellsbær";3.56
"8500";50264.5;"Íbúðareign";1945;106.7;2;"Hlíðar";3.667
"8501";32471.4;"Íbúðareign";1942;64.1;2;"Miðbær";2.961
"8502";31972.2;"Íbúðareign";2001;89.5;2;"Hafnarfjörður";3.508
"8503";84780.8;"Einbýlishús";1972;190.9;5;"Seltjarnanes";3.361
"8504";34239.4;"Íbúðareign";2003;87.5;2;"Mosfellsbær";3.366
"8505";33022.6;"Íbúðareign";1987;100;2;"Grafarvogur";3.254
"8506";60847.8;"Íbúðareign";2014;87.9;2;"Miðbær";4.378
"8507";46118.8;"Raðhús";1978;188.8;5;"Breiðholt";1.916
"8508";48074;"Einbýlishús";1955;151;3;"Kópavogur";2.593
"8509";44603;"Íbúðareign";2004;119.1;4;"Grafarholt";3.956
"8510";50412.7;"Íbúðareign";2007;113.8;3;"Garðabær";4.142
"8511";18814.9;"Íbúðareign";1984;50;1;"Kópavogur";3.177
"8512";30668.3;"Íbúðareign";2006;76.7;2;"Hafnarfjörður";3.578
"8513";35291.1;"Íbúðareign";2003;95.3;2;"Kópavogur";3.191
"8514";26430.3;"Íbúðareign";1948;60.7;1;"Hafnarfjörður";3.771
"8515";39213.2;"Íbúðareign";1995;103.6;3;"Kópavogur";3.305
"8516";12798.5;"Íbúðareign";1971;31.1;1;"Seltjarnanes";3.466
"8517";37484.2;"Íbúðareign";1920;78.9;1;"Miðbær";3.22
"8518";30839.9;"Íbúðareign";1970;87.8;2;"Breiðholt";2.69
"8519";173386.2;"Einbýlishús";1932;185.7;7;"Miðbær";3.438
"8520";45132.1;"Íbúðareign";1920;86.7;2;"Miðbær";3.056
"8521";34838.7;"Einbýlishús";1925;114.6;5;"Hafnarfjörður";2.65
"8522";29764.8;"Íbúðareign";2006;79.9;1;"Hafnarfjörður";3.468
"8523";52538.2;"Íbúðareign";2006;125;3;"Garðabær";3.666
"8524";63087.7;"Einbýlishús";1966;149.3;5;"Garðabær";3.598
"8525";70200;"Einbýlishús";1968;185.8;4;"Kópavogur";3.55
"8526";62775.7;"Parhús";1997;161.8;4;"Kópavogur";3.422
"8527";34755.5;"Íbúðareign";2001;78;2;"Kópavogur";4.088
"8528";32370;"Íbúðareign";2003;73.4;1;"Kópavogur";4.313
"8529";47543.6;"Íbúðareign";1963;124.6;3;"Kópavogur";3.012
"8530";42610.1;"Íbúðareign";2013;106.9;2;"Kópavogur";3.933
"8531";28527.2;"Íbúðareign";1993;86.6;2;"Grafarvogur";3.137
"8532";35100;"Íbúðareign";1988;110;3;"Hafnarfjörður";3.221
"8533";42911.7;"Raðhús";1970;189.7;5;"Breiðholt";1.874
"8534";71414.2;"Einbýlishús";1973;134.7;3;"Garðabær";4.725
"8535";24854.7;"Íbúðareign";1951;60.7;1;"Hafnarfjörður";3.88
"8536";27267.5;"Íbúðareign";1977;71.2;2;"Kópavogur";3.474
"8537";27029.6;"Íbúðareign";2003;60;1;"Mosfellsbær";3.905
"8538";34382.4;"Íbúðareign";2003;75.2;2;"Mosfellsbær";3.766
"8539";40882.4;"Íbúðareign";2004;120.1;3;"Hafnarfjörður";3.343
"8540";29504.8;"Íbúðareign";1949;66.8;1;"Hlíðar";3.57
"8541";46641.4;"Íbúðareign";1956;108.8;3;"Kópavogur";3.96
"8542";46767.5;"Íbúðareign";2008;134;2;"Kópavogur";3.018
"8543";29294.2;"Íbúðareign";1961;55.1;1;"Háaleiti";3.855
"8544";61985.3;"Raðhús";1962;128.5;4;"Laugarneshverfi/Vogar";3.658
"8545";44024.5;"Íbúðareign";1944;98.2;2;"Laugarneshverfi/Vogar";4.254
"8546";32212.7;"Íbúðareign";2000;73;1;"Garðabær";3.928
"8547";38340.9;"Íbúðareign";1972;108.9;4;"Hafnarfjörður";3.007
"8548";37614.2;"Íbúðareign";2002;92.3;2;"Kópavogur";3.765
"8549";48081.8;"Íbúðareign";2008;98.1;2;"Garðabær";4.194
"8550";40261;"Íbúðareign";1995;102.5;3;"Kópavogur";3.477
"8551";44379.4;"Íbúðareign";2006;83.1;1;"Miðbær";3.417
"8552";41288;"Íbúðareign";1962;88.3;2;"Miðbær";2.881
"8553";37922.3;"Íbúðareign";1964;105.6;3;"Háaleiti";2.96
"8554";41892.5;"Íbúðareign";2006;110.7;3;"Grafarvogur";3.339
"8555";25054.9;"Íbúðareign";1978;82;2;"Breiðholt";2.746
"8556";37676.6;"Íbúðareign";1964;89.6;2;"Háaleiti";3.939
"8557";31762.9;"Íbúðareign";1970;91.9;3;"Fossvogur";3.133
"8558";26913.9;"Íbúðareign";1963;68.2;2;"Háaleiti";3.194
"8559";57406.7;"Raðhús";2001;164.4;4;"Hafnarfjörður";3.488
"8560";29240.9;"Íbúðareign";1974;58.7;1;"Gerðin";3.546
"8561";29760.9;"Íbúðareign";1952;73.6;1;"Gerðin";3.733
"8562";30156.1;"Íbúðareign";1994;75.6;2;"Grafarvogur";3.607
"8563";62734.1;"Íbúðareign";2001;123.8;4;"Seltjarnanes";4.044
"8564";31427.5;"Íbúðareign";1961;80.7;2;"Laugarneshverfi/Vogar";3.478
"8565";35308;"Íbúðareign";1999;109.2;3;"Hafnarfjörður";3.117
"8566";56425.2;"Raðhús";1982;119;4;"Garðabær";4.366
"8567";56187.3;"Íbúðareign";2007;156.9;3;"Hafnarfjörður";3.496
"8568";28358.2;"Íbúðareign";2001;85.6;2;"Hafnarfjörður";3.382
"8569";23137.4;"Íbúðareign";1963;50.1;1;"Laugarneshverfi/Vogar";3.698
"8570";27950;"Íbúðareign";1961;56;1;"Gerðin";4.098
"8571";28340;"Íbúðareign";1989;68.3;1;"Árbær";3.44
"8572";29599.7;"Íbúðareign";1970;95.4;4;"Breiðholt";2.694
"8573";26380.9;"Íbúðareign";2004;58.3;1;"Mosfellsbær";4.022
"8574";40485.9;"Íbúðareign";1999;97.9;3;"Grafarvogur";4.234
"8575";35327.5;"Íbúðareign";2014;85.8;2;"Hafnarfjörður";3.611
"8576";36410.4;"Íbúðareign";1984;91.7;2;"Garðabær";3.521
"8577";40783.6;"Íbúðareign";2014;96.8;2;"Hafnarfjörður";3.53
"8578";27950;"Íbúðareign";1966;88.8;2;"Hafnarfjörður";2.792
"8579";35449.7;"Íbúðareign";1996;100.6;3;"Grafarvogur";3.476
"8580";81487.9;"Raðhús";1974;184.7;4;"Seltjarnanes";3.666
"8581";51078.3;"Íbúðareign";1920;91;2;"Miðbær";3.601
"8582";35532.9;"Íbúðareign";2003;95.3;3;"Grafarholt";3.898
"8583";62822.5;"Íbúðareign";1983;137;2;"Gerðin";3.958
"8584";30295.2;"Íbúðareign";1996;81.9;2;"Grafarvogur";3.794
"8585";24152.7;"Íbúðareign";1947;51.5;2;"Hlíðar";3.969
"8586";53817.4;"Einbýlishús";1925;119.2;2;"Miðbær";3.036
"8587";27875.9;"Íbúðareign";1939;60.4;1;"Miðbær";2.709
"8588";29896.1;"Íbúðareign";1947;86.4;2;"Laugarneshverfi/Vogar";2.954
"8589";48005.1;"Raðhús";1979;143.1;7;"Breiðholt";2.948
"8590";28581.8;"Íbúðareign";1904;70;5;"Miðbær";2.353
"8591";26066.3;"Íbúðareign";1988;76.3;2;"Hafnarfjörður";3.348
"8592";28002;"Íbúðareign";2014;72;2;"Hafnarfjörður";4.009
"8593";27686.1;"Íbúðareign";2014;72;2;"Hafnarfjörður";3.397
"8594";49169.9;"Einbýlishús";1958;105.4;4;"Hafnarfjörður";3.715
"8595";29038.1;"Íbúðareign";1964;83.5;2;"Hlíðar";2.658
"8596";43248.4;"Íbúðareign";1978;149.3;3;"Breiðholt";2.352
"8597";29152.5;"Íbúðareign";1931;57.2;2;"Miðbær";2.994
"8598";40752.4;"Íbúðareign";2010;109.4;2;"Hafnarfjörður";3.482
"8599";44313.1;"Íbúðareign";2010;118.4;2;"Hafnarfjörður";3.36
"8600";41811.9;"Íbúðareign";2014;96.8;2;"Hafnarfjörður";3.628
"8601";21513.7;"Íbúðareign";2005;53.8;1;"Hafnarfjörður";3.897
"8602";32288.1;"Íbúðareign";1926;86.5;2;"Miðbær";2.423
"8603";32219.2;"Íbúðareign";1977;116.8;2;"Breiðholt";2.082
"8604";30154.8;"Íbúðareign";1966;76.7;2;"Árbær";3.469
"8605";39611;"Íbúðareign";2013;97.8;2;"Mosfellsbær";3.941
"8606";74063.6;"Raðhús";1983;141;3;"Garðabær";4.651
"8607";44047.9;"Íbúðareign";1965;73.4;2;"Laugarneshverfi/Vogar";4.43
"8608";19630;"Íbúðareign";1989;54.6;2;"Hlíðar";3.103
"8609";17550;"Íbúðareign";1989;48.8;1;"Hlíðar";3.166
"8610";51818;"Íbúðareign";1989;174.6;4;"Grafarvogur";2.52
"8611";30084.6;"Íbúðareign";1998;77.2;2;"Mosfellsbær";3.445
"8612";37861.2;"Íbúðareign";2006;122.2;4;"Hafnarfjörður";3.039
"8613";29370.9;"Íbúðareign";1953;116.3;3;"Hafnarfjörður";2.346
"8614";42003;"Íbúðareign";2006;95.3;2;"Kópavogur";3.572
"8615";37681.8;"Íbúðareign";1987;104.2;2;"Kópavogur";3.094
"8616";40911;"Íbúðareign";1995;109.2;3;"Kópavogur";3.239
"8617";41044.9;"Íbúðareign";1972;113.9;3;"Seltjarnanes";3.119
"8618";59159.1;"Íbúðareign";2014;83.4;2;"Miðbær";3.92
"8619";51444.9;"Íbúðareign";1998;108.9;3;"Grafarvogur";3.843
"8620";34071.7;"Íbúðareign";1896;63.8;2;"Miðbær";3.24
"8621";26149.5;"Íbúðareign";1961;70.1;2;"Kópavogur";3.2
"8622";27190.8;"Íbúðareign";1977;92.4;2;"Kópavogur";2.348
"8623";70850;"Einbýlishús";1973;216.8;6;"Kópavogur";2.919
"8624";25087.4;"Íbúðareign";1970;94.3;3;"Breiðholt";2.217
"8625";25212.2;"Íbúðareign";1963;57.7;1;"Laugarneshverfi/Vogar";3.834
"8626";95439.5;"Íbúðareign";2014;129.3;2;"Miðbær";3.758
"8627";76657.1;"Einbýlishús";1958;174;3;"Gerðin";3.68
"8628";60608.6;"Raðhús";1981;162;6;"Breiðholt";2.92
"8629";54282.8;"Íbúðareign";1964;164.4;4;"Hlíðar";2.922
"8630";38398.1;"Íbúðareign";2004;121.4;4;"Hafnarfjörður";3.086
"8631";35670.7;"Íbúðareign";2006;96.7;2;"Kópavogur";3.338
"8632";34769.8;"Íbúðareign";1964;88.2;2;"Háaleiti";3.572
"8633";40917.5;"Íbúðareign";2013;97.8;2;"Mosfellsbær";3.851
"8634";27271.4;"Íbúðareign";2014;72;2;"Hafnarfjörður";3.836
"8635";27748.5;"Íbúðareign";2014;69.9;2;"Hafnarfjörður";3.516
"8636";34204.3;"Íbúðareign";2007;84.9;2;"Hafnarfjörður";4.098
"8637";35661.6;"Íbúðareign";1994;74.7;2;"Kópavogur";4.075
"8638";28779.4;"Íbúðareign";2004;62.7;1;"Kópavogur";4.343
"8639";43644.9;"Íbúðareign";2013;101.3;3;"Kópavogur";3.705
"8640";61878.7;"Íbúðareign";2014;114.5;2;"Kópavogur";3.786
"8641";58500;"Einbýlishús";1983;194.8;7;"Gerðin";3.829
